gamma,C,c3,sum_rmse,picp_val,score,status
0.0013810679320049757,1.0,1,0.5556156554568491,0.84,1.1556156554568497,ok
0.0013810679320049757,1.4142135623730951,1,0.5555530912554147,0.84,1.1555530912554153,ok
0.0013810679320049757,2.0,1,0.6155195264485542,0.9,0.6155195264485542,ok
0.0013810679320049757,2.8284271247461903,1,0.6154953625234081,0.9,0.6154953625234081,ok
0.0013810679320049757,4.0,1,0.6154717199089652,0.9,0.6154717199089652,ok
0.0013810679320049757,5.656854249492381,1,0.6154717199089887,0.9,0.6154717199089887,ok
0.0013810679320049757,8.0,1,0.6154717199089887,0.9,0.6154717199089887,ok
0.0013810679320049757,11.313708498984761,1,0.6154717199089887,0.9,0.6154717199089887,ok
0.0013810679320049757,16.0,1,0.6154717199089886,0.9,0.6154717199089886,ok
0.0013810679320049757,22.627416997969522,1,0.6154717199089886,0.9,0.6154717199089886,ok
0.0013810679320049757,32.0,1,0.6154717199089886,0.9,0.6154717199089886,ok
0.0013810679320049757,45.254833995939045,1,0.6154717199089886,0.9,0.6154717199089886,ok
0.0013810679320049757,64.0,1,0.6154717199089886,0.9,0.6154717199089886,ok
0.0013810679320049757,90.50966799187809,1,0.5785068712903688,0.86,0.9785068712903692,ok
0.0013810679320049757,128.0,1,0.5785068712903711,0.86,0.9785068712903715,ok
0.0013810679320049757,181.01933598375618,1,0.5821371622269216,0.86,0.9821371622269219,ok
0.0013810679320049757,256.0,1,0.5821371622269218,0.86,0.9821371622269222,ok
0.0013810679320049757,362.03867196751236,1,0.5732056314139286,0.86,0.9732056314139289,ok
0.0013810679320049757,512.0,1,0.5607465050121976,0.86,0.9607465050121979,ok
0.0013810679320049757,724.0773439350247,1,0.5540263978813895,0.86,0.9540263978813899,ok
0.0013810679320049757,1024.0,1,0.39560156109996203,0.86,0.7956015610999624,ok
0.001953125,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.001953125,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.001953125,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.001953125,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.001953125,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.001953125,0.1767766952966369,1,0.4478891825016381,0.72,2.2478891825016385,ok
0.001953125,0.25,1,0.45155080446758855,0.76,1.8515508044675886,ok
0.001953125,0.3535533905932738,1,0.45481153620232057,0.78,1.6548115362023206,ok
0.001953125,0.5,1,0.49970576730241234,0.84,1.0997057673024129,ok
0.001953125,0.7071067811865476,1,0.5546751824420633,0.84,1.1546751824420638,ok
0.001953125,1.0,1,0.5546376643715558,0.84,1.1546376643715563,ok
0.001953125,1.4142135623730951,1,0.5545502952105438,0.84,1.1545502952105444,ok
0.001953125,2.0,1,0.6143187220187443,0.9,0.6143187220187443,ok
0.001953125,2.8284271247461903,1,0.6142893347562386,0.9,0.6142893347562386,ok
0.001953125,4.0,1,0.6142633270870854,0.9,0.6142633270870854,ok
0.001953125,5.656854249492381,1,0.614263327087009,0.9,0.614263327087009,ok
0.001953125,8.0,1,0.614263327087009,0.9,0.614263327087009,ok
0.001953125,11.313708498984761,1,0.614263327087009,0.9,0.614263327087009,ok
0.001953125,16.0,1,0.614263327087009,0.9,0.614263327087009,ok
0.001953125,22.627416997969522,1,0.6142633270870093,0.9,0.6142633270870093,ok
0.001953125,32.0,1,0.6142633270870093,0.9,0.6142633270870093,ok
0.001953125,45.254833995939045,1,0.6142633270870093,0.9,0.6142633270870093,ok
0.001953125,64.0,1,0.5781829818379839,0.86,0.9781829818379842,ok
0.001953125,90.50966799187809,1,0.5781829818379807,0.86,0.978182981837981,ok
0.001953125,128.0,1,0.5819156895467382,0.86,0.9819156895467386,ok
0.001953125,181.01933598375618,1,0.5819156895467026,0.86,0.9819156895467029,ok
0.001953125,256.0,1,0.5737033594984089,0.86,0.9737033594984092,ok
0.001953125,362.03867196751236,1,0.5608818628542308,0.86,0.9608818628542312,ok
0.001953125,512.0,1,0.554232372308432,0.86,0.9542323723084324,ok
0.001953125,724.0773439350247,1,0.3955869446488548,0.86,0.7955869446488552,ok
0.001953125,1024.0,1,0.3771136648724992,0.82,1.1771136648725,ok
0.0027621358640099515,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.0027621358640099515,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.0027621358640099515,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.0027621358640099515,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.0027621358640099515,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.0027621358640099515,0.1767766952966369,1,0.4476276346725582,0.72,2.2476276346725585,ok
0.0027621358640099515,0.25,1,0.4520492649649578,0.76,1.852049264964958,ok
0.0027621358640099515,0.3535533905932738,1,0.45418489959767083,0.78,1.654184899597671,ok
0.0027621358640099515,0.5,1,0.4985270116803165,0.84,1.098527011680317,ok
0.0027621358640099515,0.7071067811865476,1,0.5534087934219565,0.84,1.153408793421957,ok
0.0027621358640099515,1.0,1,0.553271570780115,0.84,1.1532715707801156,ok
0.0027621358640099515,1.4142135623730951,1,0.5531502271101386,0.84,1.1531502271101393,ok
0.0027621358640099515,2.0,1,0.6126408616979825,0.9,0.6126408616979825,ok
0.0027621358640099515,2.8284271247461903,1,0.6126088555559778,0.9,0.6126088555559778,ok
0.0027621358640099515,4.0,1,0.6125869041751129,0.9,0.6125869041751129,ok
0.0027621358640099515,5.656854249492381,1,0.61258690417507,0.9,0.61258690417507,ok
0.0027621358640099515,8.0,1,0.61258690417507,0.9,0.61258690417507,ok
0.0027621358640099515,11.313708498984761,1,0.61258690417507,0.9,0.61258690417507,ok
0.0027621358640099515,16.0,1,0.61258690417507,0.9,0.61258690417507,ok
0.0027621358640099515,22.627416997969522,1,0.6125869041750699,0.9,0.6125869041750699,ok
0.0027621358640099515,32.0,1,0.6125869041750699,0.9,0.6125869041750699,ok
0.0027621358640099515,45.254833995939045,1,0.5777414730879005,0.86,0.9777414730879008,ok
0.0027621358640099515,64.0,1,0.5777414730879193,0.86,0.9777414730879197,ok
0.0027621358640099515,90.50966799187809,1,0.5816180474469768,0.86,0.9816180474469771,ok
0.0027621358640099515,128.0,1,0.5816180474469481,0.86,0.9816180474469485,ok
0.0027621358640099515,181.01933598375618,1,0.57440587762934,0.86,0.9744058776293404,ok
0.0027621358640099515,256.0,1,0.561074394965134,0.86,0.9610743949651344,ok
0.0027621358640099515,362.03867196751236,1,0.554524796459441,0.86,0.9545247964594413,ok
0.0027621358640099515,512.0,1,0.39556650827246576,0.86,0.7955665082724661,ok
0.0027621358640099515,724.0773439350247,1,0.37707811957727705,0.82,1.1770781195772777,ok
0.0027621358640099515,1024.0,1,0.3770781195773396,0.82,1.1770781195773403,ok
0.00390625,0.0009765625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.0013810679320049757,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.001953125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.0027621358640099515,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.00390625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.005524271728019903,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.0078125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.011048543456039806,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.015625,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.02209708691207961,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.03125,1,1.0031269617814114,0.0,10.003126961781412,ok
0.00390625,0.04419417382415922,1,0.9768347341378156,0.0,9.976834734137816,ok
0.00390625,0.0625,1,0.762734494376847,0.24,7.362734494376848,ok
0.00390625,0.08838834764831845,1,0.6045665355201093,0.5,4.604566535520109,ok
0.00390625,0.125,1,0.5077542040905741,0.58,3.7077542040905747,ok
0.00390625,0.1767766952966369,1,0.4472584870780415,0.72,2.247258487078042,ok
0.00390625,0.25,1,0.4528022469355142,0.76,1.8528022469355143,ok
0.00390625,0.3535533905932738,1,0.45332820691698533,0.78,1.6533282069169852,ok
0.00390625,0.5,1,0.4968942441842361,0.84,1.0968942441842366,ok
0.00390625,0.7071067811865476,1,0.5515631687699472,0.84,1.1515631687699477,ok
0.00390625,1.0,1,0.5513732619111007,0.84,1.1513732619111012,ok
0.00390625,1.4142135623730951,1,0.5512686946796431,0.84,1.1512686946796435,ok
0.00390625,2.0,1,0.6103083529233334,0.88,0.8103083529233336,ok
0.00390625,2.8284271247461903,1,0.610282145985506,0.88,0.8102821459855062,ok
0.00390625,4.0,1,0.6102806804071199,0.88,0.8102806804071201,ok
0.00390625,5.656854249492381,1,0.6102806804070764,0.88,0.8102806804070766,ok
0.00390625,8.0,1,0.6102806804070763,0.88,0.8102806804070765,ok
0.00390625,11.313708498984761,1,0.6102806804070762,0.88,0.8102806804070763,ok
0.00390625,16.0,1,0.6102806804070764,0.88,0.8102806804070766,ok
