model,config,sum_rmse,rmse_lo,rmse_hi,time_s,status
QRF,"{""n_estimators"": 50, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,0.4,ok
QRF,"{""n_estimators"": 50, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,0.37,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",0.20854,0.16595,0.25113,0.68,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 0.5}",0.20854,0.16595,0.25113,0.66,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 1.0}",0.20854,0.16595,0.25113,0.69,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.21436,0.25054,0.17818,0.73,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 5, ""max_features"": 0.5}",0.21436,0.25054,0.17818,0.67,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 5, ""max_features"": 1.0}",0.21436,0.25054,0.17818,0.67,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",0.42525,0.40745,0.44305,0.68,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 0.5}",0.42525,0.40745,0.44305,0.68,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 1.0}",0.42525,0.40745,0.44305,0.68,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 20, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,0.6,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 20, ""max_features"": 0.5}",0.61847,0.62326,0.61367,0.62,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 20, ""max_features"": 1.0}",0.61847,0.62326,0.61367,0.59,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 50, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,0.6,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,0.6,ok
QRF,"{""n_estimators"": 100, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,0.57,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",0.21107,0.16878,0.25336,0.94,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 2, ""max_features"": 0.5}",0.21107,0.16878,0.25336,0.96,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 2, ""max_features"": 1.0}",0.21107,0.16878,0.25336,0.94,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.22059,0.25561,0.18558,0.94,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 5, ""max_features"": 0.5}",0.22059,0.25561,0.18558,0.93,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 5, ""max_features"": 1.0}",0.22059,0.25561,0.18558,0.94,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",0.42504,0.4081,0.44198,0.94,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 10, ""max_features"": 0.5}",0.42504,0.4081,0.44198,0.97,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 10, ""max_features"": 1.0}",0.42504,0.4081,0.44198,0.93,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 20, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,0.93,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 20, ""max_features"": 0.5}",0.61847,0.62326,0.61367,0.87,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 20, ""max_features"": 1.0}",0.61847,0.62326,0.61367,0.84,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 50, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,0.86,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,0.85,ok
QRF,"{""n_estimators"": 150, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,0.82,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",0.21253,0.16905,0.25601,1.21,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 2, ""max_features"": 0.5}",0.21253,0.16905,0.25601,1.16,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 2, ""max_features"": 1.0}",0.21253,0.16905,0.25601,1.22,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.22045,0.25529,0.18562,1.15,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": 0.5}",0.22045,0.25529,0.18562,1.18,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": 1.0}",0.22045,0.25529,0.18562,1.18,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",0.42569,0.40835,0.44302,1.18,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": 0.5}",0.42569,0.40835,0.44302,1.22,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": 1.0}",0.42569,0.40835,0.44302,1.15,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 20, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,1.07,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 20, ""max_features"": 0.5}",0.61847,0.62326,0.61367,1.06,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 20, ""max_features"": 1.0}",0.61847,0.62326,0.61367,1.08,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 50, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,1.08,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,1.07,ok
QRF,"{""n_estimators"": 200, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,1.09,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",0.21297,0.16989,0.25606,1.69,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 2, ""max_features"": 0.5}",0.21297,0.16989,0.25606,1.68,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 2, ""max_features"": 1.0}",0.21297,0.16989,0.25606,1.72,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.22119,0.25519,0.1872,1.67,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}",0.22119,0.25519,0.1872,1.69,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 1.0}",0.22119,0.25519,0.1872,1.69,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",0.4262,0.408,0.44439,1.64,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 10, ""max_features"": 0.5}",0.4262,0.408,0.44439,1.66,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 10, ""max_features"": 1.0}",0.4262,0.408,0.44439,1.7,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 20, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,1.55,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 20, ""max_features"": 0.5}",0.61847,0.62326,0.61367,1.56,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 20, ""max_features"": 1.0}",0.61847,0.62326,0.61367,1.57,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 50, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,1.55,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,1.63,ok
QRF,"{""n_estimators"": 300, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,1.55,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",0.2125,0.16998,0.25503,2.68,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""max_features"": 0.5}",0.2125,0.16998,0.25503,2.68,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""max_features"": 1.0}",0.2125,0.16998,0.25503,2.7,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.22425,0.25644,0.19205,2.68,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 5, ""max_features"": 0.5}",0.22425,0.25644,0.19205,2.64,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 5, ""max_features"": 1.0}",0.22425,0.25644,0.19205,2.74,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",0.42688,0.4083,0.44546,2.72,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 10, ""max_features"": 0.5}",0.42688,0.4083,0.44546,2.62,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 10, ""max_features"": 1.0}",0.42688,0.4083,0.44546,2.65,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 20, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,2.52,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 20, ""max_features"": 0.5}",0.61847,0.62326,0.61367,2.48,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 20, ""max_features"": 1.0}",0.61847,0.62326,0.61367,2.52,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 50, ""max_features"": ""sqrt""}",0.61847,0.62326,0.61367,2.47,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 50, ""max_features"": 0.5}",0.61847,0.62326,0.61367,2.51,ok
QRF,"{""n_estimators"": 500, ""min_samples_leaf"": 50, ""max_features"": 1.0}",0.61847,0.62326,0.61367,2.48,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.0009765625}",0.98802,0.92444,1.05159,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.0013810679320049757}",0.98177,0.91803,1.04552,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.001953125}",0.97296,0.90898,1.03694,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.0027621358640099515}",0.9615,0.89624,1.02677,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.00390625}",0.94571,0.88092,1.0105,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.005524271728019903}",0.92411,0.85682,0.9914,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.0078125}",0.89718,0.82824,0.96612,0.01,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.011048543456039806}",0.8617,0.79056,0.93285,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.015625}",0.8151,0.75118,0.87903,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.02209708691207961}",0.76582,0.70303,0.82861,0.03,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.03125}",0.72246,0.66784,0.77708,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.04419417382415922}",0.65001,0.59476,0.70525,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.0625}",0.58776,0.53417,0.64135,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.08838834764831845}",0.52693,0.47923,0.57463,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.125}",0.48322,0.45995,0.5065,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.1767766952966369}",0.44848,0.44242,0.45454,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.25}",0.44724,0.45115,0.44333,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.3535533905932738}",0.4502,0.45893,0.44148,0.03,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.5}",0.45524,0.46705,0.44342,0.02,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 0.7071067811865476}",0.50045,0.50689,0.49401,0.03,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 1.0}",0.50458,0.51513,0.49403,0.04,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 1.4142135623730951}",0.55502,0.51417,0.59586,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 2.0}",0.55431,0.51284,0.59579,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 2.8284271247461903}",0.55333,0.51098,0.59568,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 4.0}",0.6109,0.60999,0.61181,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 5.656854249492381}",0.6085,0.60523,0.61176,0.05,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 8.0}",0.6052,0.59871,0.61169,0.07,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 11.313708498984761}",0.60074,0.58987,0.6116,0.08,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 16.0}",0.59486,0.57823,0.61149,0.08,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 22.627416997969522}",0.58746,0.56355,0.61137,0.09,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 32.0}",0.57896,0.54667,0.61126,0.11,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 45.254833995939045}",0.57844,0.54564,0.61123,0.12,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 64.0}",0.57861,0.54575,0.61146,0.15,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 90.50966799187809}",0.58245,0.5526,0.61231,0.15,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 128.0}",0.58352,0.5525,0.61454,0.18,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 181.01933598375618}",0.58605,0.55237,0.61973,0.22,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 256.0}",0.59162,0.55218,0.63107,0.22,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 362.03867196751236}",0.60325,0.5519,0.65459,0.22,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 512.0}",0.62635,0.55152,0.70118,0.24,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 724.0773439350247}",0.66288,0.55098,0.77479,0.34,ok
SVM,"{""gamma"": 0.0009765625, ""C"": 1024.0}",0.66174,0.55022,0.77326,0.3,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.0009765625}",0.98803,0.92446,1.0516,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.0013810679320049757}",0.98179,0.91805,1.04553,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.001953125}",0.97299,0.90902,1.03696,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.0027621358640099515}",0.96154,0.89629,1.02679,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.00390625}",0.94576,0.88098,1.01053,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.005524271728019903}",0.92418,0.85692,0.99144,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.0078125}",0.89727,0.82837,0.96617,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.011048543456039806}",0.86182,0.79073,0.93292,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.015625}",0.81526,0.7514,0.87912,0.01,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.02209708691207961}",0.76578,0.70315,0.82841,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.03125}",0.72248,0.66794,0.77702,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.04419417382415922}",0.65,0.59498,0.70503,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.0625}",0.58784,0.53423,0.64144,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.08838834764831845}",0.5271,0.47956,0.57465,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.125}",0.48335,0.46024,0.50645,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.1767766952966369}",0.44846,0.44262,0.4543,0.02,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.25}",0.44726,0.45147,0.44305,0.04,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.3535533905932738}",0.45048,0.45979,0.44117,0.03,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.5}",0.45477,0.46652,0.44303,0.03,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 0.7071067811865476}",0.49956,0.50577,0.49335,0.03,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 1.0}",0.50365,0.51392,0.49338,0.04,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 1.4142135623730951}",0.55381,0.51259,0.59502,0.05,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 2.0}",0.55283,0.51075,0.59492,0.05,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 2.8284271247461903}",0.55226,0.50976,0.59477,0.05,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 4.0}",0.6079,0.60477,0.61103,0.06,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 5.656854249492381}",0.60462,0.59827,0.61096,0.06,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 8.0}",0.60018,0.58949,0.61086,0.07,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 11.313708498984761}",0.59433,0.57791,0.61074,0.08,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 16.0}",0.58697,0.56333,0.61061,0.08,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 22.627416997969522}",0.57853,0.54657,0.61048,0.1,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 32.0}",0.57817,0.54591,0.61043,0.11,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 45.254833995939045}",0.57824,0.54585,0.61062,0.13,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 64.0}",0.58218,0.55295,0.61142,0.16,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 90.50966799187809}",0.58319,0.55281,0.61357,0.16,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 128.0}",0.58565,0.55262,0.61867,0.18,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 181.01933598375618}",0.5911,0.55235,0.62986,0.2,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 256.0}",0.60258,0.55197,0.65318,0.21,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 362.03867196751236}",0.62547,0.55143,0.69952,0.2,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 512.0}",0.66117,0.55066,0.77167,0.28,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 724.0773439350247}",0.65955,0.54958,0.76952,0.27,ok
SVM,"{""gamma"": 0.0013810679320049757, ""C"": 1024.0}",0.65726,0.54805,0.76647,0.34,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.0009765625}",0.98805,0.92448,1.05161,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.0013810679320049757}",0.98182,0.91809,1.04555,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.001953125}",0.97302,0.90907,1.03698,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.0027621358640099515}",0.96159,0.89636,1.02682,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.00390625}",0.94582,0.88108,1.01057,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.005524271728019903}",0.92428,0.85705,0.9915,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.0078125}",0.8974,0.82855,0.96624,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.011048543456039806}",0.86199,0.79097,0.93302,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.015625}",0.81548,0.75171,0.87926,0.01,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.02209708691207961}",0.76572,0.7033,0.82813,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.03125}",0.72251,0.66808,0.77694,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.04419417382415922}",0.65,0.59529,0.70471,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.0625}",0.58795,0.53432,0.64157,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.08838834764831845}",0.52734,0.48001,0.57467,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.125}",0.48353,0.46066,0.5064,0.02,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.1767766952966369}",0.44844,0.44291,0.45397,0.03,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.25}",0.44729,0.45192,0.44266,0.04,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.3535533905932738}",0.45088,0.46103,0.44073,0.03,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.5}",0.45413,0.46579,0.44247,0.03,ok
SVM,"{""gamma"": 0.001953125, ""C"": 0.7071067811865476}",0.49833,0.50423,0.49243,0.03,ok
SVM,"{""gamma"": 0.001953125, ""C"": 1.0}",0.50236,0.51226,0.49247,0.03,ok
SVM,"{""gamma"": 0.001953125, ""C"": 1.4142135623730951}",0.55213,0.51043,0.59384,0.04,ok
SVM,"{""gamma"": 0.001953125, ""C"": 2.0}",0.5508,0.50792,0.59368,0.04,ok
SVM,"{""gamma"": 0.001953125, ""C"": 2.8284271247461903}",0.55105,0.50863,0.59347,0.05,ok
SVM,"{""gamma"": 0.001953125, ""C"": 4.0}",0.6038,0.59767,0.60993,0.05,ok
SVM,"{""gamma"": 0.001953125, ""C"": 5.656854249492381}",0.59939,0.58895,0.60982,0.06,ok
SVM,"{""gamma"": 0.001953125, ""C"": 8.0}",0.59358,0.57747,0.60969,0.07,ok
SVM,"{""gamma"": 0.001953125, ""C"": 11.313708498984761}",0.58628,0.56302,0.60954,0.08,ok
SVM,"{""gamma"": 0.001953125, ""C"": 16.0}",0.57791,0.54644,0.60939,0.08,ok
SVM,"{""gamma"": 0.001953125, ""C"": 22.627416997969522}",0.5778,0.54629,0.6093,0.1,ok
SVM,"{""gamma"": 0.001953125, ""C"": 32.0}",0.57782,0.54621,0.60944,0.11,ok
SVM,"{""gamma"": 0.001953125, ""C"": 45.254833995939045}",0.5818,0.55345,0.61016,0.12,ok
SVM,"{""gamma"": 0.001953125, ""C"": 64.0}",0.58273,0.55325,0.61221,0.18,ok
SVM,"{""gamma"": 0.001953125, ""C"": 90.50966799187809}",0.58507,0.55298,0.61716,0.19,ok
SVM,"{""gamma"": 0.001953125, ""C"": 128.0}",0.59037,0.5526,0.62815,0.19,ok
SVM,"{""gamma"": 0.001953125, ""C"": 181.01933598375618}",0.60163,0.55206,0.6512,0.19,ok
SVM,"{""gamma"": 0.001953125, ""C"": 256.0}",0.62424,0.55129,0.69718,0.18,ok
SVM,"{""gamma"": 0.001953125, ""C"": 362.03867196751236}",0.65875,0.55021,0.76728,0.27,ok
SVM,"{""gamma"": 0.001953125, ""C"": 512.0}",0.65647,0.54868,0.76425,0.26,ok
SVM,"{""gamma"": 0.001953125, ""C"": 724.0773439350247}",0.65325,0.54653,0.75997,0.26,ok
SVM,"{""gamma"": 0.001953125, ""C"": 1024.0}",0.6487,0.54348,0.75392,0.31,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.0009765625}",0.98807,0.92452,1.05163,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.0013810679320049757}",0.98185,0.91814,1.04557,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.001953125}",0.97308,0.90914,1.03701,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.0027621358640099515}",0.96166,0.89646,1.02686,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.00390625}",0.94592,0.88122,1.01063,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.005524271728019903}",0.92441,0.85724,0.99158,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.0078125}",0.89758,0.8288,0.96635,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.011048543456039806}",0.86223,0.7913,0.93316,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.015625}",0.8158,0.75215,0.87945,0.01,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.02209708691207961}",0.76563,0.70353,0.82774,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.03125}",0.72256,0.66828,0.77683,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.04419417382415922}",0.65,0.59572,0.70428,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.0625}",0.5881,0.53445,0.64175,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.08838834764831845}",0.52776,0.48082,0.5747,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.125}",0.48378,0.46124,0.50632,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.1767766952966369}",0.44841,0.44332,0.4535,0.02,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.25}",0.44737,0.45257,0.44217,0.04,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.3535533905932738}",0.45147,0.46283,0.44012,0.03,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.5}",0.45326,0.46482,0.44169,0.03,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 0.7071067811865476}",0.49663,0.50212,0.49113,0.03,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 1.0}",0.50059,0.51,0.49118,0.03,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 1.4142135623730951}",0.54984,0.50752,0.59216,0.04,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 2.0}",0.54804,0.50414,0.59194,0.04,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 2.8284271247461903}",0.54945,0.50727,0.59163,0.04,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 4.0}",0.59828,0.58821,0.60835,0.06,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 5.656854249492381}",0.59253,0.57686,0.6082,0.06,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 8.0}",0.58531,0.56259,0.60803,0.07,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 11.313708498984761}",0.57738,0.54692,0.60784,0.07,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 16.0}",0.57727,0.54683,0.6077,0.09,ok
SVM,"{""gamma"": 0.0027621358640099515, ""C"": 22.627416997969522}",0.57724,0.54671,0.60777,0.1,ok
